,Lat,Long,Month,Day,Year,"Chlorophyll a, total",Divinyl chlorophyll a,Chlorophyll b,19-Hexanoyloxyfucoxanthin,19-Butanoyloxyfucoxanthin,Fucoxanthin,Peridinin,Alloxanthin,Zeaxanthin
1541,34.1598,-70.9927,3.0,24.0,2007.0,-1.4863357153001164,-3.1077817773626113,-3.750754857832019,-3.381394754365972,-4.199705077879919,-4.518992489747029,-5.683979847359989,-5.339139361068269,-2.502256288123112
1542,34.1754,-70.9792,3.0,24.0,2007.0,-1.345920466981617,-3.338222582500764,-3.7550192566184766,-3.5543485611563264,-4.319991243754421,-4.60517018598808,-5.626821433520042,-3.995404614367191,-2.609110253247305
1543,34.1754,-70.9792,3.0,24.0,2007.0,-1.3363619923716812,-3.3326045901965404,-3.7465085669505678,-3.564893474332941,-4.335143048775023,-4.595219855134912,-5.599422459331929,-3.97923175512159,-2.6077524797868445
1544,34.1494,-70.9844,3.0,24.0,2007.0,-1.3126722212492765,-3.2467610283577337,-3.6306105459899563,-3.5132468854707746,-4.366153285517583,-4.297685486240122,-5.914503505971813,-4.206394066030716,-2.5862751441762875
1545,34.1494,-70.9844,3.0,24.0,2007.0,-1.2891676503891674,-3.262305382795534,-3.6496587409606507,-3.506557897319978,-4.366153285517583,-4.01184334071035,-5.744604469176421,-4.154094566627868,-2.5319982573218494
1546,34.164,-70.9861,3.0,24.0,2007.0,-0.8706006059570391,-3.42959685618385,-2.680921533713956,-2.7551418086360586,-3.645819964653485,-3.9120230054281406,-5.654992310486738,-3.995404614367191,-2.383795148419588
1547,35.9183,-71.002,3.0,24.0,2007.0,-0.39348713134875724,-4.6253728933056,-2.2330590303454345,-2.3371765377636637,-3.2570970376883954,-2.310617264691309,-4.398156016603756,-3.3755296349135744,-3.3902574416238176
1548,39.4929,-71.0083,3.0,24.0,2007.0,1.1209606923318716,-9.210340371975072,-1.4649047617018016,-1.3890982884526244,-2.721135440650864,-0.19407030382850254,-2.326877785563089,-1.4524341636244351,-4.173387769562546
1549,3.695,6.002,6.0,20.0,2006.0,-1.5191402744533193,-2.7457520682862198,-4.199705077879919,-3.5199809176521186,-4.733003557497963,-4.154094566627868,-4.254513314374914,-9.210340371975072,-2.5757070141144953
1550,40.9135,-73.6411,3.0,5.0,2006.0,1.373614307962516,-9.210340371975072,-2.6131946700895297,-9.210340371975072,-5.0056477525852,0.2555720185335472,-1.7684336439245576,-2.2330590303454345,-4.8928522584398575
1551,40.9562,-73.5886,3.0,5.0,2006.0,1.552380669946746,-9.210340371975072,-2.3979952777987026,-9.210340371975072,-4.755993075722662,0.45368368037863877,-1.6793240398982663,-2.0754495204102974,-4.976233867378907
1552,40.9275,-73.7156,3.0,5.0,2006.0,1.823096624537095,-9.210340371975072,-2.0996442489973544,-9.210340371975072,-4.327538449389803,0.7319351077672057,-1.5823092450458474,-1.9754419516613504,-4.828313737302287
1553,40.9432,-73.6688,3.0,5.0,2006.0,2.0645816787728117,-9.210340371975072,-1.9797772185668898,-9.210340371975072,-3.7550192566184766,0.9808417529336019,-1.4823648298706238,-2.0196643376439742,-4.518992489747029
1554,40.9622,-73.574,4.0,27.0,2006.0,1.6723563719802734,-9.210340371975072,-1.6513021165327986,-4.5659494728348,-3.396209840151113,0.80821542338762,-3.4769990950784337,-2.033321606066282,-3.780994743021737
1555,40.9622,-73.574,4.0,27.0,2006.0,1.7489737422912286,-9.210340371975072,-1.5779392453747287,-4.28308668681897,-3.3077070385748133,0.9025974047421527,-3.3049785239216094,-1.8708026765685073,-3.6690768268177525
1556,40.9586,-73.588,4.0,27.0,2006.0,2.041895425605866,-9.210340371975072,-1.1802562777086196,-4.710530701645905,-3.206453304869641,1.0867421160976223,-1.7515776795952227,-1.0858935162603347,-4.045554398052662
1557,40.9586,-73.588,4.0,27.0,2006.0,2.132069569913726,-9.210340371975072,-1.1020180818029421,-4.791499764179571,-3.0747754808944414,1.1762521117253357,-1.488105627266575,-0.953733027350025,-3.7942399697717577
1558,40.8835,-73.728,4.0,27.0,2006.0,2.53508473923228,-9.210340371975072,-1.285906187088622,-3.763603000309868,-3.254503002511349,1.8692450641198277,-1.9761631922263334,-1.1956740015112406,-3.3298073855754793
1559,40.8835,-73.728,4.0,27.0,2006.0,2.719062673953432,-9.210340371975072,-1.2069773133462345,-3.8167128256238163,-3.233989462678246,2.070463862647485,-1.883217079716889,-1.183190265143407,-3.3298073855754793
1560,40.9558,-73.592,8.0,14.0,2006.0,1.3409569792312843,-9.210340371975072,-0.8622761435679165,-4.062845895162723,-9.210340371975072,-0.8386354873085506,-0.29061971643912354,-2.0722673379318346,-0.9652184054975783
1561,40.9558,-73.592,8.0,14.0,2006.0,1.6787773905127132,-9.210340371975072,-0.7533219035960151,-3.9738984091462277,-9.210340371975072,-0.7025916393879448,0.45011974864859594,-1.9330926453446982,-1.014454980661386
1562,40.8962,-73.7112,8.0,15.0,2006.0,2.312911590711349,-9.210340371975072,-1.0158348622105413,-9.210340371975072,-4.828313737302287,1.180837228923779,0.38662202030668447,-2.167180455987842,-3.070455819749925
1563,40.8962,-73.7112,8.0,15.0,2006.0,2.4217183278322425,-9.210340371975072,-0.9354735512909287,-9.210340371975072,-9.210340371975072,1.1946797574143433,0.4705035042873866,-2.1768338876884843,-3.1372958378757754
1564,40.8872,-73.7262,8.0,15.0,2006.0,2.4328147910187368,-9.210340371975072,-0.9140432593336756,-9.210340371975072,-4.8928522584398575,1.024786328027454,0.8426872478295203,-1.8688565196130211,-3.2039872123744475
1565,40.8873,-73.7247,8.0,15.0,2006.0,2.4844231996114603,-9.210340371975072,-0.7661480734444354,-9.210340371975072,-5.1849886812410135,1.1404257914815201,0.78147851934991,-1.9098675577083832,-3.1145158095439553
1566,40.8873,-73.7247,8.0,15.0,2006.0,2.4868630680863886,-9.210340371975072,-0.6042209713655436,-9.210340371975072,-4.919880930827777,1.147783332674559,0.7875933508518909,-1.9575779539229947,-3.1349943408874963
1567,40.8873,-73.7247,8.0,15.0,2006.0,2.577174327084106,-9.210340371975072,-0.788337367563694,-9.210340371975072,-4.8928522584398575,1.4347035003275783,0.6484635729333054,-1.5343304399472943,-3.064011114307283
1568,40.8873,-73.7247,8.0,15.0,2006.0,2.7347765166738025,-9.210340371975072,-0.5750086525429036,-9.210340371975072,-4.65646348037563,1.4762950157638224,1.0126549014905666,-1.3708147902715038,-2.8859814095948697
1569,40.8875,-73.7185,8.0,15.0,2006.0,3.0497752840048715,-9.210340371975072,-0.2633147160034864,-9.210340371975072,-4.933674252960112,1.726189305018606,1.5532061279640488,-0.9972296743795068,-2.7646205525906025
1570,40.8895,-73.7195,8.0,15.0,2006.0,3.161793172864134,-9.210340371975072,-0.12737892932983036,-9.210340371975072,-4.6994808654593205,1.936191648470289,1.4391002609428207,-1.0319822063703463,-2.698595042331453
1571,40.8875,-73.7185,8.0,15.0,2006.0,3.1707690271507185,-9.210340371975072,-0.23243659822580232,-9.210340371975072,-5.132802928070444,1.7792481952909835,1.6661773496267012,-0.9875182411625225,-2.833613424077554
1572,40.8895,-73.7195,8.0,15.0,2006.0,3.1869351081192607,-9.210340371975072,-0.11316869810563786,-9.210340371975072,-4.853631545286577,1.866588609848704,1.450911004205863,-1.0188773206492558,-2.7567153730834892
1573,40.8845,-73.7245,8.0,15.0,2006.0,3.2595378065870904,-9.210340371975072,0.05779709872621702,-9.210340371975072,-4.853631545286577,1.9145963791871174,1.949646019137328,-1.1757093390530762,-2.8735146408297396
1574,40.8845,-73.7245,8.0,15.0,2006.0,3.2808209861531727,-9.210340371975072,0.13932706522109936,-9.210340371975072,-4.677740878822915,2.002735967909141,1.7884205679625405,-1.1319622683496635,-2.7504359175986464
1575,40.0593,-73.2027,8.0,16.0,2006.0,1.5301132802159958,-9.210340371975072,-0.5030228117029696,-2.7822350992915847,-2.6009911288088006,-0.43340172680118694,-0.28821554805792443,-1.4854519326531088,-1.004302609197368
1576,40.0593,-73.2027,8.0,16.0,2006.0,1.5420152361166664,-9.210340371975072,-0.4993912461403274,-2.7854713480707933,-2.6104698727633444,-0.4293992584037952,-0.2616245381324911,-1.4903224315439378,-0.9813627286178696
1577,40.8845,-73.7245,8.0,16.0,2006.0,2.214027066012254,-9.210340371975072,-1.3401744255063373,-9.210340371975072,-4.81589121730373,1.2684394478803755,0.18913164872250396,-2.0394518934636765,-3.3049785239216094
1578,40.8845,-73.7245,8.0,16.0,2006.0,2.224288360218869,-9.210340371975072,-1.2385642490955546,-9.210340371975072,-5.149897361429744,1.2735175235169298,-0.08872193006080441,-2.157619322743859,-3.3755296349135744
1579,41.1833,-72.2737,7.0,24.0,2006.0,1.1713049740615504,-9.210340371975072,-1.123007445502831,-3.1372958378757754,-4.767689115485853,-0.4277107170554839,-0.45381536904921094,-2.5626519984128517,-2.118598256881029
1580,41.2883,-72.085,7.0,24.0,2006.0,1.3189251707490368,-9.210340371975072,-1.255617037478274,-4.2336066295556005,-9.210340371975072,-0.2698421543234498,-0.8282798545514415,-2.3371765377636637,-3.0966581921439493
1581,41.245,-72.1767,7.0,24.0,2006.0,1.681479465299071,-9.210340371975072,-0.9550315601905854,-3.6848874328443944,-4.546901277864105,0.40038556236486567,-0.26592058067026814,-2.440698395123679,-2.958436488810292
1582,41.0338,-73.2507,7.0,25.0,2006.0,1.4476481288095584,-9.210340371975072,-1.575519694230639,-2.9622974974677514,-9.210340371975072,-0.6215709820707231,0.43870644188796626,-2.5770219386958044,-1.7026502941562784
1583,41.2392,-72.5842,7.0,25.0,2006.0,1.4876769754084933,-9.210340371975072,-1.410996973760262,-2.970064526805411,-9.210340371975072,-0.007427515828796472,-0.21418380994273767,-2.3413259213104753,-2.1584847490202876
1584,41.2392,-72.5842,7.0,25.0,2006.0,1.552740568755555,-9.210340371975072,-1.3306704573718933,-2.973970781772476,-9.210340371975072,0.03584965289369742,-0.1290841534115374,-2.1210972169486677,-2.2045513527226794
1585,41.2225,-72.315,7.0,25.0,2006.0,1.5812853210145081,-9.210340371975072,-1.265493660974186,-4.022954566135422,-9.210340371975072,0.2481873217536415,-0.6959511078926793,-2.831914188324594,-3.0470255679415392
1586,41.1033,-72.95,7.0,25.0,2006.0,1.802485077034123,-9.210340371975072,-1.199980783056398,-2.432693778341065,-2.7919754360399693,-0.5614174098820507,0.8664700368901991,-2.324830701941364,-1.263015344959719
1587,41.2633,-72.3413,7.0,25.0,2006.0,1.9213393147639495,-9.210340371975072,-1.0627626357744122,-4.006333684899381,-4.057048777478397,0.7537718023763802,-1.3700273886560181,-1.9449106487222292,-2.4841069696174345
1588,41.2633,-72.3413,7.0,25.0,2006.0,1.9232408453372076,-9.210340371975072,-1.0384583658483624,-3.8728022922748595,-3.89713439293439,0.7587944617958002,-1.3567355588783458,-1.9351680525234105,-2.4901202168408862
1589,41.0182,-73.0792,7.0,25.0,2006.0,1.9465956283464068,-9.210340371975072,-1.4532892299441684,-2.972015746936673,-9.210340371975072,-0.78460479104878,1.182401814397793,-2.5956147717724205,-1.433805343790942
1590,41.2837,-72.329,7.0,25.0,2006.0,1.9903643960951105,-9.210340371975072,-1.4097677173055323,-4.297685486240122,-4.667045589706167,0.8463831564588034,-1.3223810353762373,-2.083449563077374,-3.275446176356592
1591,41.2837,-72.3475,7.0,25.0,2006.0,2.3900372061785418,-9.210340371975072,-0.6562368265398479,-9.210340371975072,-3.0966581921439493,1.1914345276278306,-3.1653350579401685,-1.1637910146931036,-0.7499291946589296
1592,41.2837,-72.3475,7.0,25.0,2006.0,2.4453165350810324,-9.210340371975072,-0.47497597087229326,-9.210340371975072,-2.9642336064946178,1.3029127521808397,-3.1820618517454817,-1.273680216750756,-0.7277386253295641
1593,40.3468,-73.6617,7.0,26.0,2006.0,0.12354418609145497,-9.210340371975072,-2.563949857128452,-2.399095993374888,-3.780994743021737,-1.0867825369145323,-2.2246985543369733,-4.116590171169413,-2.628315233083355
1594,40.7397,-73.9698,7.0,26.0,2006.0,0.40105539961946446,-9.210340371975072,-2.946942109384557,-9.210340371975072,-3.877621578710808,-1.1812333173564462,-2.898605562823266,-2.1892564076870413,-2.65640696795037
1595,40.7072,-73.9868,7.0,26.0,2006.0,0.8367712206428207,-9.210340371975072,-2.6009911288088006,-9.210340371975072,-3.6156289923743397,-0.6134122125410916,-2.250941859842206,-1.8388510767619048,-2.6535620158181388
1596,40.7466,-74.019,7.0,26.0,2006.0,0.8876443132840333,-9.210340371975072,-2.4213686289840113,-9.210340371975072,-4.465408243612923,-0.8085580320712727,-2.003221515768426,-1.8527841710658288,-1.6409285795254707
1597,40.8097,-73.783,7.0,26.0,2006.0,1.1693503031734513,-9.210340371975072,-2.8285243545700824,-9.210340371975072,-3.4737680744969874,-0.038844783823567076,-1.4828052615007339,-1.7790406968202797,-4.465408243612923
1598,41.05,-73.3427,7.0,26.0,2006.0,1.17412165935642,-9.210340371975072,-2.0882804903470396,-3.6343912688298623,-9.210340371975072,-0.507830114786192,0.03295110013968598,-2.7379940774752805,-2.6050424510279795
1599,41.05,-73.3427,7.0,26.0,2006.0,1.250044992428319,-9.210340371975072,-2.079441541679835,-3.657380787054561,-9.210340371975072,-0.5877066681019482,0.15657630704209685,-2.6635549612156573,-2.526979426209907
1600,40.3942,-73.7513,7.0,26.0,2006.0,1.356556542855934,-9.210340371975072,-1.3167682984712799,-2.0091694886945035,-3.233989462678246,0.5287441242683357,-1.4649047617018016,-2.9622974974677514,-2.3371765377636637
1601,40.5968,-74.0268,7.0,26.0,2006.0,1.8639095736279734,-9.210340371975072,-1.717580071053803,-9.210340371975072,-9.210340371975072,0.4365761031332171,-1.7620065110787066,-1.3104450488364523,-2.820099704910831
1602,40.4437,-73.8443,7.0,26.0,2006.0,2.3983860614328325,-9.210340371975072,-0.5497397172652162,-2.417995944505372,-3.623091713575929,1.62412946117709,-1.5441184463134574,-1.8263509139976732,-1.7053983035800109
1603,40.9215,-73.6683,7.0,26.0,2006.0,2.9556860197357655,-9.210340371975072,-1.158043872437536,-9.210340371975072,-9.210340371975072,1.94536714451217,1.155716997362259,-1.5334032261581023,-4.17990245058374
1604,40.4968,-73.955,7.0,26.0,2006.0,3.0827169835213923,-9.210340371975072,-0.6267978000184112,-4.261580481598006,-9.210340371975072,1.883213739711312,-0.8592017648900278,-0.8575502368515546,-2.5561878517929624
1605,40.2978,-73.566,7.0,27.0,2006.0,-0.3748389145664034,-9.210340371975072,-3.0200249661230334,-2.5145414549176897,-4.0285568216840915,-2.20727491318972,-2.1507227436847987,-4.335143048775023,-2.361274089342724
1606,40.3768,-73.7042,7.0,27.0,2006.0,0.4917039645584037,-9.210340371975072,-2.412399959001251,-2.1794828958600614,-3.6612642870809586,-0.6202685351473727,-2.085057280465471,-3.2238883666917424,-2.788718104169663
1607,40.397,-73.7117,7.0,27.0,2006.0,0.596140562617795,-9.210340371975072,-2.1103132053469222,-2.0417604747121465,-3.423442990609472,-0.06240746012861693,-1.2173958246580763,-3.1582512030517633,-2.5357789801617554
1608,40.4687,-74.0605,7.0,27.0,2006.0,3.3331790351714314,-9.210340371975072,-0.4897166605557553,-3.8680061200113665,-4.2336066295556005,2.337739859068421,-0.9372590383103512,-1.2468803053372122,-2.11444715087865
1609,41.0893,-71.82,7.0,28.0,2006.0,0.7820733897543468,-9.210340371975072,-2.1430205233227064,-4.474141923581677,-5.318520073865534,-0.4836969563777378,-2.1353771740101384,-3.0791138824930395,-4.034190639402348
1610,41.2282,-72.0325,7.0,28.0,2006.0,1.4935331117894892,-9.210340371975072,-1.5273972020978905,-3.085656981081976,-4.366153285517583,0.21551452414971858,-0.7960662345677866,-2.4710037446190074,-3.4802405890026047
1611,-56.5,-172.0,10.0,1.0,2002.0,-2.4030686315723666,-25.12135531587046,-36.7368005696771,-2.853885549325753,-4.79270530983492,-4.554477071672562,-6.011667254425456,-36.7368005696771,-33.04903747175676
1612,-56.512,-172.013,11.0,1.0,2002.0,-2.299091203739789,-27.345512762327207,-5.117663866854761,-2.6658531524024203,-4.394909260504886,-4.28308668681897,-5.856933654150337,-36.7368005696771,-29.383532894913547
1613,-66.602,-171.782,1.0,27.0,2002.0,-1.584403894714458,-18.40775784823789,-36.7368005696771,-3.4164125474686324,-5.167289104141613,-2.3511452836094215,-5.083205986931073,-6.622576336748391,-33.07219838215543
1614,12.171,-21.31336,10.0,2.0,1998.0,0.25677946771196436,-2.4679315455820374,-36.7368005696771,-1.0866046695438323,-2.281410857762638,-2.4035110115840053,-3.218126105977652,-3.99431824815497,-2.247812857147065
1615,12.17013,-21.31306,10.0,2.0,1998.0,-0.6528501237954082,-2.965009100911148,-36.7368005696771,-2.236422890740376,-3.512240680455476,-3.123792943621506,-3.1971143330866854,-36.7368005696771,-2.2100970735588934
1616,49.69853,-4.44072,6.0,5.0,1999.0,-36.7368005696771,-30.897639917438916,-23.405998841221717,-30.401217756013665,-35.109132707062976,-9.764813407334172,-20.77754760623181,-27.89362527267087,-36.7368005696771
1617,-66.982,-71.836,1.0,24.0,2006.0,1.284206263036106,-8.71966852853545,-3.4112477175156535,-2.474560357733855,-2.9642336064946178,1.103400805399907,-1.5127650251738392,-2.298593071724507,-36.7368005696771
1618,-64.9326666666667,-64.4043333333333,1.0,18.0,1994.0,-1.190628898234355,-9.025436972334816,-4.583506546352054,-2.501975497267724,-4.7023420977403525,-3.2252712319570582,-36.7368005696771,-36.7368005696771,-6.626342819543868
1619,-65.8664,-68.2883333333333,9.0,11.0,1993.0,-1.818493664430691,-27.028564852523235,-5.166061787427546,-3.6749765489449406,-3.6452071256577456,-2.536612660910333,-6.327217042804784,-36.7368005696771,-36.7368005696771
1620,-67.746,-69.19,1.0,30.0,2006.0,0.47436908675537565,-8.365395300828244,-36.7368005696771,-3.42959685618385,-4.335143048775023,0.13050180806415831,-2.650725134482939,-3.6156289923743397,-36.7368005696771
1621,-64.7347833333333,-67.9893,1.0,14.0,1994.0,-1.0297394243817342,-22.309533821689794,-3.7931294754877305,-2.6193527463409216,-3.6987277901687463,-2.3384817369918065,-3.8994029740720384,-3.156934423328015,-5.697005490377144
1622,-66.1318333333333,-67.6561666666667,1.0,27.0,1993.0,-0.9344547025018259,-17.734903944591974,-3.7899321798586234,-3.120764791799773,-4.372182416381136,-2.368466467355557,-4.00284991412796,-36.7368005696771,-5.649107943099281
1623,-66.148,-66.321,1.0,31.0,2006.0,2.1829566055385143,-8.018149516777155,-2.993734270891316,-2.0440743978425435,-3.083471187861995,1.9087866637529294,-1.0636313197728637,-2.183913563276546,-4.556380021818649
1624,-66.148,-66.321,1.0,31.0,2006.0,1.5204318200491218,-7.210190240968933,0.15631975425495384,-3.201527186533585,-36.7368005696771,0.8296865446987723,-3.0661547378505345,-36.7368005696771,-3.5098967985854927
1625,-64.6883833333333,-64.7175666666667,1.0,20.0,1994.0,-0.979869713517026,-12.408659183099934,-4.647242962409988,-2.627263155132551,-3.6812287951834093,-3.094602783819737,-4.650481408698083,-36.7368005696771,-36.7368005696771
1626,-66.6360333333333,-69.5573333333333,9.0,17.0,1993.0,-1.8975867604753245,-23.58187128650182,-4.674841859237398,-3.489012718104229,-3.6220809885755165,-2.883886830564359,-6.518419552803781,-36.7368005696771,-36.7368005696771
1627,-64.9333333333333,-41.85,1.0,16.0,2005.0,0.06812582904760044,-7.754084883205963,-2.5600613233887595,-3.341043458842405,-3.211403810029497,-1.4797263059124426,-36.7368005696771,-4.219907785197439,-2.2672179491567532
1628,-65.2406666666667,-69.7975,1.0,30.0,1993.0,-1.559553109505102,-16.651325362161522,-36.7368005696771,-3.3486751210081023,-4.666095038538001,-2.214049298519394,-36.7368005696771,-36.7368005696771,-36.7368005696771
1629,-64.2166666666667,-62.75,10.0,16.0,1993.0,-0.8349181396584313,-22.015633084221594,-4.330787248299333,-2.944589982566878,-4.4301895479262985,-1.6550848459827692,-36.7368005696771,-5.726825926642242,-36.7368005696771
1630,-66.278,-66.627,2.0,1.0,2006.0,2.5074832039669053,-7.003204715935276,-2.916921093129699,-2.0818444262961453,-3.5370171048046863,2.3017747647667908,-1.3862943611198901,-36.7368005696771,-4.068676815473516
1631,-66.404,-66.915,2.0,1.0,2006.0,1.9718980895934752,-7.287746977768761,-4.045554398052662,-2.4464554634137463,-4.374058465024696,1.3979017341616067,-1.9943653693247159,-36.7368005696771,-4.688551794927131
1632,-64.8166666666667,-64.0166666666667,10.0,13.0,1993.0,-2.0085730968473943,-23.640617250850788,-4.767909676278185,-4.23101671868579,-4.597635221269722,-3.066425239239604,-36.7368005696771,-36.7368005696771,-6.819463436554959
1633,-76.1552,163.3735,2.0,6.0,1997.0,-0.46952374440888467,-13.104245615215406,-36.7368005696771,-2.5047012771161787,-3.275446176356592,-1.5255564284533978,-2.941244088269919,-2.5332569107290457,-36.7368005696771
1634,-76.505,172.0068,11.0,30.0,1997.0,1.0520795745398928,-11.117988231228285,-3.807662990103898,0.28630612627185,-36.7368005696771,-1.227924025148449,-36.7368005696771,-2.747310915055511,-36.7368005696771
1635,18.92894,58.9393,9.0,6.0,1994.0,-0.5144990291322994,-23.097834978444602,-2.864353195497609,-1.6385063349314473,-3.7009520353482013,-2.6777150013061353,-5.114330530435002,-3.1500496339383455,-2.0547099054606512
1636,0.0204,67.02301,6.0,9.0,2001.0,-2.477533895458586,-3.74439216404419,-36.7368005696771,-4.077487445155671,-36.7368005696771,-5.351718143275129,-4.650167551918815,-36.7368005696771,-2.6204514966231405
1637,23.55471,59.90034,9.0,23.0,2001.0,0.6223383755490149,-3.0904826100997993,-2.8303873409671514,-1.4625708366245476,-1.5576522392848693,-0.17855266798633448,-2.3354182500892846,-3.202018707801775,-5.029818113513013
1638,60.64653,-33.05074,5.0,8.0,2002.0,-0.1009259185899604,-30.22730282782311,-3.830903954143349,-0.6758771693949911,-3.1129404744595295,-1.071308454140764,-3.1927208673913468,-4.067507908268534,-4.869135731822542
1639,0.0204,67.02301,6.0,9.0,2001.0,-2.477533895458586,-3.74439216404419,-36.7368005696771,-4.077487445155671,-36.7368005696771,-5.351718143275129,-4.650167551918815,-36.7368005696771,-2.6204514966231405
1640,23.55471,59.90034,9.0,23.0,2001.0,0.6223383755490149,-3.0904826100997993,-2.8303873409671514,-1.4625708366245476,-1.5576522392848693,-0.17855266798633448,-2.3354182500892846,-3.202018707801775,-5.029818113513013
1641,60.64653,-33.05074,5.0,8.0,2002.0,-0.1009259185899604,-30.22730282782311,-3.830903954143349,-0.6758771693949911,-3.1129404744595295,-1.071308454140764,-3.1927208673913468,-4.067507908268534,-4.869135731822542
1642,-47.7833333333333,-64.0666666666667,1.0,24.0,1995.0,2.6954376630513663,-25.388445351369167,-3.3242363405260242,-2.0947582457917284,-3.9322257127456597,2.0338948617238564,-36.7368005696771,-1.7843867148986412,-36.7368005696771
1643,-64.8165,-64.0401666666667,2.0,8.0,1996.0,2.3901013425140882,-17.32824086676273,-1.5469327070827028,-1.8078888511579378,-36.7368005696771,2.128100744893304,-36.7368005696771,-4.268697949366871,-36.7368005696771
1644,-64.81566667,-64.04076667,1.0,23.0,1999.0,0.20088976237433384,-21.440092920545553,-3.7178218331832835,-1.4426908483584697,-2.897801185876697,-1.7107146613631372,-36.7368005696771,-2.1924135917087595,-7.330402151848915
1645,-64.932,-64.399,1.0,6.0,2003.0,-2.0874737133770993,-12.789548407961451,-36.7368005696771,-3.35240721749272,-4.074541934925914,-3.3242363405260242,-36.7368005696771,-4.710530701645905,-6.907755278982026
1646,-64.21,-66.26,1.0,8.0,2003.0,-2.364460496712132,-13.675086872240636,-4.509860006183756,-3.35240721749272,-4.199705077879919,-3.381394754365972,-36.7368005696771,-5.80914299031399,-36.7368005696771
1647,-63.964,-66.85,1.0,9.0,2003.0,-1.4828052615007339,-21.692872029415526,-2.9004220937496643,-3.244193632852488,-4.199705077879919,-2.095570923609719,-4.268697949366871,-5.80914299031399,-6.214608098422136
1648,-65.234,-66.777,1.0,13.0,2003.0,-1.6982691261407155,-16.5992918058502,-3.7722610630529827,-2.847312268435716,-3.244193632852488,-2.6036901857779657,-36.7368005696771,-5.115995809754064,-6.907755278982026
1649,-65.391,-65.216,1.0,16.0,2003.0,-1.2413285908697045,-21.326191514196143,-3.2701691192557485,-2.8134107167600346,-3.1235656450638736,-1.9805015938249315,-4.135166556742349,-4.828313737302287,-6.214608098422136
1650,-66.378,-70.171,1.0,22.0,2003.0,-1.0788096613719296,-24.72640383437111,-2.4418471603275522,-2.937463365430013,-3.4112477175156535,-1.8201589437497523,-3.7297014486341866,-4.828313737302287,-5.80914299031399
1651,-68.03,-69.283,1.0,26.0,2003.0,0.009950330853168312,-19.771690244317334,-3.688879454113932,-1.6713133161521871,-2.5010360317178826,-2.9187712324178605,-36.7368005696771,-2.796881414808824,-5.80914299031399
1652,-68.115,-68.533,1.0,25.0,2004.0,0.3421702577358506,-21.748977761429927,-3.1941832122778266,-2.253794928824613,-3.7297014486341866,1.2823217707369123,-2.079441541679835,-3.381394754365972,-4.710530701645905
1653,-64.69598333,-65.03378333,1.0,19.0,1999.0,0.26297945981140924,-18.84019634717785,-4.767689115485853,-2.175952442060679,-3.116770601931045,-2.1928342290349256,-5.24004845842404,-1.4770947254463866,-36.7368005696771
1654,-64.21171667,-65.25666667,1.0,20.0,1999.0,-0.7503526543307243,-15.315485655914149,-4.853631545286577,-1.7259717286900513,-2.952672784093542,-2.0596389143836555,-4.431216878864644,-5.449140256282594,-36.7368005696771
1655,-65.4933,-69.1989,1.0,27.0,1999.0,-1.1113936230328425,-15.778385424613639,-4.8928522584398575,-2.6635549612156573,-3.6045383056801814,-2.342365963005889,-5.149897361429744,-5.80914299031399,-36.7368005696771
1656,-67.37896667,-70.90908333,2.0,2.0,1999.0,0.6615017027243997,-14.836125320955333,-3.6045383056801814,-4.086376392572917,-2.3740810946991147,-2.0002607438053936,-36.7368005696771,-0.49873237607860726,-36.7368005696771
1657,-64.9324833333333,-64.3972833333333,1.0,16.0,1997.0,-0.05625294155079829,-22.839932167056975,-3.7422802308410468,-2.076246650783316,-2.9681171065210155,-2.174191878225646,-3.3270179834879006,-1.9330926453446982,-36.7368005696771
1658,-64.8017333333333,-64.1166,1.0,21.0,1997.0,-0.36802482513431917,-22.414170755293316,-4.199705077879919,-2.6214138944426617,-4.5659494728348,-1.9848588991938874,-3.5370171048046863,-1.709810886580887,-4.068676815473516
1659,-64.79355,-63.6636666666667,1.0,24.0,1997.0,0.22033962398147566,-20.351492560058333,-3.116770601931045,-1.7304762408111558,-2.8217789664305513,-0.9521770104385636,-2.8542327112802894,-2.5876040480263414,-4.390058806371137
1660,-63.6231166666667,-38.8987333333333,1.0,28.0,1997.0,-1.304161531581368,-9.165114356242444,-4.509860006183756,-2.482908647125326,-4.635629393472788,-3.233989462678246,-3.3270179834879006,-4.976233867378907,-4.65646348037563
1661,-66.5002666666667,-66.6874833333333,2.0,7.0,1997.0,0.15083088970258404,-20.05174091456199,-3.399199378999479,-1.6316835213814196,-3.0554822779597623,-1.127320452804853,-36.7368005696771,-2.7457520682862198,-36.7368005696771
1662,-66.26745,-66.58615,2.0,8.0,1997.0,0.19523778206050116,-19.97037202866607,-3.144232281872432,-1.5955350072651084,-3.0618720760585334,-1.5005835075220177,-3.713172146682976,-2.970064526805411,-4.193060535161251
1663,-66.2231,-66.0773166666667,2.0,8.0,1997.0,-0.2736476834879776,-22.367761139115473,-5.298317366548014,-2.524479424907822,-4.8796070316898374,-1.826972224983799,-36.7368005696771,-2.6493097060796083,-36.7368005696771
1664,-63.9672166666667,-66.8555333333333,8.0,30.0,1993.0,-2.3342821797372992,-11.600771316122453,-5.48512898861483,-4.052205036028002,-3.978323077185372,-3.4535543994976776,-6.7329619886088805,-6.687014612284148,-36.7368005696771
